Station Name: MARKREE
Station Height: 34 M 
Latitude:54.175  ,Longitude: -8.456


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)
cbl:   -  Mean CBL Pressure (hpa)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
29-dec-2010,0,9.9,0,7.8,0,7.1,0,2.5,1009.6,5.930
30-dec-2010,0,9.3,0,5.6,0,5.1,0,0.0,1018.8,5.905
31-dec-2010,0,7.5,0,5.1,0,2.3,0,0.0,1022.8,5.534
01-jan-2011,0,8.7,0,2.0,0,4.2,0,0.8,1025.3,5.396
02-jan-2011,0,3.0,0,-1.2,0,-0.1,0,0.0,1026.8,4.040
03-jan-2011,0,2.1,0,-5.7,0,-9.1,0,0.0,1018.5,2.109
04-jan-2011,0,6.0,0,0.8,0,-7.3,0,8.2,1002.1,2.864
05-jan-2011,0,6.6,0,-0.9,0,-4.5,0,2.5,989.0,2.482
06-jan-2011,0,3.9,0,-5.5,0,-6.8,0,0.2,994.4,1.633
07-jan-2011,0,1.6,0,-8.4,0,-11.4,0,0.0,993.7,0.939
08-jan-2011,0,4.2,0,-6.0,0,-10.2,0,6.0,993.3,0.742
09-jan-2011,0,5.8,0,0.2,0,-4.5,0,0.5,1001.8,0.730
10-jan-2011,0,5.3,0,0.4,0,-2.2,0,6.3,995.6,0.868
11-jan-2011,0,5.2,0,-0.8,0,-3.4,0,6.3,1000.4,1.635
12-jan-2011,0,10.3,0,4.9,0,-2.4,0,2.4,997.6,3.783
13-jan-2011,0,11.0,0,9.4,0,7.3,0,1.9,996.6,6.123
14-jan-2011,0,9.6,0,4.5,0,5.4,0,5.4,994.3,5.735
15-jan-2011,0,12.2,0,7.7,0,0.6,0,21.3,989.6,7.068
16-jan-2011,0,10.4,0,2.5,0,4.9,0,0.4,999.8,6.714
17-jan-2011,0,7.1,0,-2.0,0,-5.1,0,0.1,1014.5,3.567
18-jan-2011,0,8.1,0,-3.2,0,-6.1,0,0.0,1025.5,1.936
19-jan-2011,0,2.6,0,-5.9,0,-8.8,0,0.0,1031.4,1.246
20-jan-2011,0,-0.1,0,-5.3,0,-8.9,0,0.0,1034.4,0.886
21-jan-2011,0,5.9,0,-4.4,0,-4.8,0,0.0,1037.6,0.847
22-jan-2011,0,5.8,0,-4.9,0,-7.8,0,0.0,1039.1,0.738
23-jan-2011,0,8.0,0,-4.2,0,-6.7,0,0.0,1037.9,0.673
24-jan-2011,0,7.9,0,0.2,0,-6.0,0,0.7,1031.3,1.078
25-jan-2011,0,8.9,0,7.3,0,0.7,0,8.6,1019.2,4.380
26-jan-2011,0,7.8,0,-2.2,0,2.0,0,0.0,1015.3,4.337
27-jan-2011,0,5.2,0,-4.0,0,-7.3,0,0.0,1020.8,2.059
28-jan-2011,0,4.1,0,-1.1,0,-4.6,0,0.0,1022.1,2.398
29-jan-2011,0,3.5,0,-4.0,0,-8.5,0,0.0,1022.1,1.949
30-jan-2011,0,4.8,0,-0.8,0,-6.9,0,0.0,1019.8,2.378
31-jan-2011,0,9.8,0,2.4,0,0.4,0,2.6,1014.5,3.510
01-feb-2011,0,10.4,0,3.1,0,-0.2,0,0.6,1014.2,4.425
02-feb-2011,0,10.8,0,2.0,0,2.1,0,5.3,1007.7,5.802
03-feb-2011,0,10.0,0,1.3,0,-0.7,0,10.3,1003.5,4.319
04-feb-2011,0,12.7,0,5.0,0,2.1,0,12.6,996.7,6.252
05-feb-2011,0,8.4,0,5.5,0,4.9,0,5.2,1002.3,6.647
06-feb-2011,0,7.6,0,4.2,0,4.7,0,12.3,1002.5,6.125
07-feb-2011,0,9.9,0,-0.5,0,2.2,0,22.3,999.9,5.625
08-feb-2011,0,9.2,0,-1.8,0,-5.1,0,1.1,1007.3,3.480
09-feb-2011,0,9.2,0,5.0,0,-0.1,0,11.0,1003.8,6.076
10-feb-2011,0,8.3,0,-1.6,0,-3.5,0,0.0,1003.9,5.038
11-feb-2011,0,11.1,0,0.5,0,-0.8,0,4.4,1001.1,5.848
12-feb-2011,0,7.5,0,-2.7,0,-6.4,0,2.6,996.7,3.930
13-feb-2011,0,6.6,0,0.4,0,-0.8,0,0.8,988.3,4.683
14-feb-2011,0,6.7,0,-0.9,0,0.0,0,0.9,987.5,4.748
15-feb-2011,0,6.4,0,-0.1,0,-4.8,0,1.4,978.9,3.727
16-feb-2011,0,8.7,0,-1.8,0,-1.9,0,0.1,985.1,4.570
17-feb-2011,0,9.1,0,-3.3,0,-7.0,0,0.0,998.2,3.455
18-feb-2011,0,8.6,0,4.3,0,-1.6,0,10.3,997.9,4.880
19-feb-2011,0,11.8,0,5.7,0,4.0,0,0.1,998.8,6.219
20-feb-2011,0,10.3,0,6.2,0,3.7,0,1.1,1001.0,6.175
21-feb-2011,0,10.1,0,5.8,0,5.4,0,1.0,1003.6,7.144
22-feb-2011,0,10.6,0,6.9,0,4.4,0,3.6,1004.9,7.312
23-feb-2011,0,13.6,0,9.6,0,7.9,0,0.5,1004.2,8.667
24-feb-2011,0,12.8,0,9.1,0,7.9,0,1.1,1008.6,8.790
25-feb-2011,0,13.5,0,6.6,0,6.1,0,7.1,1008.0,9.243
26-feb-2011,0,9.2,0,2.6,0,-0.4,0,1.9,1012.4,7.389
27-feb-2011,0,9.5,0,-1.3,0,-0.5,0,2.2,1021.9,6.188
28-feb-2011,0,9.9,0,-3.6,0,-6.8,0,0.5,1030.7,5.222
01-mar-2011,0,11.1,0,-0.1,0,-2.7,0,0.0,1034.2,6.093
02-mar-2011,0,8.9,0,-0.3,0,-4.0,0,0.0,1032.9,4.973
03-mar-2011,0,13.2,0,-0.1,0,-0.3,0,0.0,1033.4,6.911
04-mar-2011,0,9.5,0,-1.8,0,-4.6,0,0.0,1030.2,5.931
05-mar-2011,0,10.9,0,4.1,0,0.8,0,0.0,1027.9,7.297
06-mar-2011,0,7.9,0,4.5,0,3.7,0,0.0,1026.2,6.977
07-mar-2011,0,9.5,0,4.2,0,3.1,0,0.2,1022.0,6.697
08-mar-2011,0,10.0,0,0.2,0,-4.0,0,1.0,1012.5,6.014
09-mar-2011,0,9.9,0,3.6,0,2.0,0,3.5,1005.4,6.352
10-mar-2011,0,9.2,0,2.7,0,4.7,0,1.5,1003.1,6.820
11-mar-2011,0,5.2,0,1.1,0,-0.8,0,8.2,1002.4,5.391
12-mar-2011,0,5.5,0,0.4,0,-0.1,0,6.4,995.1,5.226
13-mar-2011,0,5.8,0,1.1,0,-0.7,0,8.6,999.7,4.987
14-mar-2011,0,6.9,0,0.1,0,0.2,0,0.6,1009.6,4.864
15-mar-2011,0,10.1,0,-2.7,0,-6.6,0,0.0,1012.5,5.202
16-mar-2011,0,11.9,0,-4.4,0,-8.5,0,0.0,1010.4,5.022
17-mar-2011,0,7.9,0,-2.7,0,0.1,0,2.0,1012.0,6.207
18-mar-2011,0,9.9,0,-5.0,0,-9.6,0,0.0,1020.5,4.925
19-mar-2011,0,10.8,0,-3.6,0,-7.2,0,2.0,1022.8,5.267
20-mar-2011,0,13.0,0,6.7,0,5.5,0,0.4,1021.4,7.867
21-mar-2011,0,15.1,0,7.9,0,7.0,0,1.5,1027.2,9.155
22-mar-2011,0,15.0,0,7.2,0,4.2,0,0.0,1033.0,9.485
23-mar-2011,0,16.2,0,1.9,0,1.3,0,0.0,1034.8,9.953
24-mar-2011,0,16.9,0,-1.4,0,-4.6,0,0.0,1029.2,9.412
25-mar-2011,0,13.2,0,-2.3,0,-5.7,0,0.0,1020.0,8.726
26-mar-2011,0,13.0,0,0.4,0,-4.4,0,0.0,1013.3,8.747
27-mar-2011,0,12.2,0,2.8,0,4.3,0,0.0,1012.1,9.720
28-mar-2011,0,12.5,0,0.2,0,-2.6,0,0.0,1010.3,9.065
29-mar-2011,0,11.0,0,2.9,0,-1.6,0,0.0,1004.2,8.750
30-mar-2011,0,14.8,0,7.8,0,5.5,0,2.0,996.3,10.220
31-mar-2011,0,14.6,0,9.1,0,7.9,0,5.8,992.2,10.800
01-apr-2011,0,15.0,0,6.3,0,9.4,0,16.5,995.6,11.260
02-apr-2011,0,13.5,0,3.7,0,0.7,0,6.2,998.4,10.435
03-apr-2011,0,11.6,0,2.2,0,-0.8,0,0.2,1005.6,9.488
04-apr-2011,0,15.0,0,5.7,0,2.5,0,10.3,1003.0,9.568
05-apr-2011,0,14.3,0,11.7,0,9.0,0,6.4,1003.6,11.372
06-apr-2011,0,14.4,0,9.3,0,11.2,0,6.2,1013.7,12.108
07-apr-2011,0,13.1,0,2.5,0,5.5,0,0.1,1023.0,12.780
08-apr-2011,0,18.0,0,-0.7,0,-2.2,0,0.0,1023.1,11.240
09-apr-2011,0,17.8,0,6.2,0,1.1,0,0.0,1017.0,11.167
10-apr-2011,0,17.1,0,9.6,0,7.0,0,0.0,1018.0,12.185
11-apr-2011,0,11.7,0,3.0,0,4.1,0,2.6,1020.4,11.337
12-apr-2011,0,11.6,0,1.5,0,-2.1,0,1.5,1021.5,9.358
13-apr-2011,0,14.7,0,5.5,0,4.9,0,8.7,1011.1,10.477
14-apr-2011,0,13.5,0,7.8,0,6.6,0,0.4,1011.7,11.905
15-apr-2011,0,14.4,0,5.2,0,1.8,0,0.5,1014.7,11.698
16-apr-2011,0,13.5,0,7.0,0,6.3,0,0.0,1018.5,12.255
17-apr-2011,0,15.8,0,6.4,0,6.9,0,0.0,1019.5,13.055
18-apr-2011,0,18.0,0,2.4,0,-0.6,0,0.0,1012.3,12.285
19-apr-2011,0,18.0,0,1.4,0,-0.7,0,0.0,1010.7,12.663
20-apr-2011,0,19.4,0,8.1,0,6.6,0,0.0,1011.6,13.778
21-apr-2011,0,20.6,0,9.3,0,8.4,0,0.3,1007.3,14.622
22-apr-2011,0,19.4,0,9.7,0,5.2,0,0.0,1001.2,13.917
23-apr-2011,0,14.1,0,6.0,0,4.0,0,0.0,1009.2,13.530
24-apr-2011,0,13.3,0,7.6,0,3.5,0,0.6,1017.8,13.012
25-apr-2011,0,12.8,0,6.8,0,6.2,0,0.0,1025.0,13.082
26-apr-2011,0,16.7,0,5.8,0,1.7,0,0.0,1024.6,13.057
27-apr-2011,0,15.8,0,7.7,0,4.2,0,0.4,1022.3,13.360
28-apr-2011,0,18.9,0,4.5,0,9.5,0,0.0,1018.2,15.443
29-apr-2011,0,18.9,0,-0.7,0,-2.0,0,0.0,1013.2,13.875
30-apr-2011,0,19.2,0,7.5,0,4.5,0,0.0,1009.4,14.155
01-may-2011,0,18.6,0,7.4,0,5.6,0,0.0,1008.0,13.682
02-may-2011,0,17.3,0,8.2,0,4.1,0,0.0,1009.1,13.620
03-may-2011,0,14.6,0,6.1,0,3.6,0,0.0,1011.1,12.452
04-may-2011,0,12.2,0,8.4,0,6.0,0,5.2,1008.8,11.650
05-may-2011,0,15.2,0,10.6,0,9.3,0,5.9,1003.9,12.685
06-may-2011,0,16.5,0,10.0,0,8.9,0,7.8,1000.8,13.382
07-may-2011,0,18.5,0,8.0,0,4.3,0,2.6,997.9,13.993
08-may-2011,0,16.9,0,9.6,0,9.0,0,4.0,996.2,14.023
09-may-2011,0,16.8,0,10.2,0,9.4,0,8.8,1001.7,13.600
10-may-2011,0,14.5,0,9.0,0,9.0,0,6.7,1008.3,13.523
11-may-2011,0,13.6,0,8.0,0,6.5,0,1.6,1013.0,13.505
12-may-2011,0,13.3,0,7.8,0,8.4,0,5.4,1013.4,13.062
13-may-2011,0,11.9,0,6.3,0,4.5,0,2.8,1013.7,12.850
14-may-2011,0,11.9,0,7.8,0,5.4,0,4.7,1019.1,12.312
15-may-2011,0,13.0,0,8.4,0,5.9,0,2.6,1020.8,11.797
16-may-2011,0,12.8,0,11.1,0,10.4,0,4.2,1016.7,12.083
17-may-2011,0,15.4,0,8.8,0,10.6,0,0.9,1010.6,13.542
18-may-2011,0,13.5,0,6.5,0,2.5,0,1.8,1008.4,13.087
19-may-2011,0,12.8,0,4.0,0,1.0,0,0.4,1010.0,12.105
20-may-2011,0,13.4,0,6.9,0,6.4,0,1.4,1008.5,13.160
21-may-2011,0,14.4,0,7.4,0,5.8,0,10.2,1002.1,12.085
22-may-2011,0,13.8,0,6.7,0,5.2,0,5.9,1001.3,12.300
23-may-2011,0,12.6,0,6.3,0,8.3,0,10.4,1003.2,11.900
24-may-2011,0,12.8,0,6.3,0,3.2,0,1.6,1016.7,11.885
25-may-2011,0,14.8,0,9.2,0,8.1,0,6.9,1006.7,12.655
26-may-2011,0,12.1,0,8.0,0,9.5,0,2.4,1006.9,12.538
27-may-2011,0,11.9,0,6.3,0,4.7,0,2.0,1011.7,11.340
28-may-2011,0,13.6,0,8.6,0,7.9,0,0.8,1002.4,12.608
29-may-2011,0,14.4,0,7.6,0,8.4,0,1.8,1000.6,13.465
30-may-2011,0,11.1,0,4.8,0,2.3,0,3.2,1006.6,12.688
31-may-2011,0,14.5,0,5.4,0,3.8,0,2.3,1013.3,12.470
01-jun-2011,0,18.6,0,11.8,0,10.4,0,0.0,1022.0,14.625
02-jun-2011,0,22.5,0,11.5,0,11.7,0,0.0,1029.6,17.170
03-jun-2011,0,20.9,0,6.9,0,6.9,0,0.0,1030.4,17.347
04-jun-2011,0,16.7,0,8.4,0,7.3,0,0.0,1024.2,15.288
05-jun-2011,0,11.5,0,7.1,0,10.2,0,10.0,1013.2,13.577
06-jun-2011,0,12.2,0,4.3,0,3.6,0,2.4,1001.0,12.583
07-jun-2011,0,15.1,0,7.0,0,7.2,0,4.0,993.0,14.448
08-jun-2011,0,12.1,0,6.9,0,9.1,0,10.2,999.5,13.443
09-jun-2011,0,12.0,0,4.3,0,4.9,0,6.6,1007.0,13.065
10-jun-2011,0,13.2,0,1.6,0,-1.2,0,5.2,1009.9,12.703
11-jun-2011,0,13.8,0,2.5,0,-0.3,0,1.0,1011.2,12.953
12-jun-2011,0,12.5,0,2.4,0,-0.5,0,3.6,1003.5,11.953
13-jun-2011,0,14.1,0,5.1,0,9.6,0,0.0,1005.9,13.677
14-jun-2011,0,18.7,0,2.6,0,-0.0,0,2.1,1007.8,13.985
15-jun-2011,0,16.8,0,6.8,0,10.8,0,0.9,1003.0,15.030
16-jun-2011,0,15.1,0,5.6,0,1.3,0,0.7,1000.5,14.145
17-jun-2011,0,16.3,0,7.9,0,6.1,0,3.0,994.1,14.515
18-jun-2011,0,15.5,0,8.9,0,8.1,0,0.7,997.3,15.125
19-jun-2011,0,15.0,0,6.2,0,2.9,0,0.6,1006.1,14.310
20-jun-2011,0,16.0,0,3.7,0,1.4,0,0.0,1004.5,14.250
21-jun-2011,0,17.1,0,10.2,0,10.3,0,4.9,998.9,14.693
22-jun-2011,0,14.8,0,10.4,0,9.3,0,5.8,1003.7,14.932
23-jun-2011,0,14.1,0,7.2,0,5.7,0,0.5,1012.5,14.685
24-jun-2011,0,14.3,0,3.1,0,-0.1,0,7.3,1010.2,13.127
25-jun-2011,0,17.1,0,13.4,0,11.1,0,1.6,1008.4,15.047
26-jun-2011,0,18.7,0,10.3,0,14.0,0,0.4,1010.7,15.500
27-jun-2011,0,14.8,0,5.9,0,6.0,0,0.0,1012.6,15.182
28-jun-2011,0,15.6,0,4.0,0,1.6,0,1.0,1015.2,14.595
29-jun-2011,0,15.0,0,6.7,0,3.6,0,1.2,1019.1,14.970
30-jun-2011,0,14.7,0,8.1,0,7.9,0,0.0,1023.1,15.735
01-jul-2011,0,17.3,0,7.7,0,6.7,0,0.0,1021.7,16.070
02-jul-2011,0,19.6,0,8.3,0,5.7,0,0.0,1015.5,17.115
03-jul-2011,0,19.0,0,8.9,0,6.4,0,0.0,1012.1,16.638
04-jul-2011,0,20.9,0,10.4,0,8.7,0,0.0,1006.2,16.903
05-jul-2011,0,18.5,0,10.7,0,12.2,0,3.1,999.0,16.923
06-jul-2011,0,18.2,0,6.0,0,3.3,0,0.1,994.3,16.965
07-jul-2011,0,15.7,0,10.7,0,9.3,0,11.7,989.6,16.253
08-jul-2011,0,18.8,0,10.7,0,10.6,0,6.9,996.1,16.060
09-jul-2011,0,16.7,0,7.1,0,4.4,0,0.0,1006.8,16.337
10-jul-2011,0,17.8,0,10.1,0,11.4,0,0.0,1014.7,17.180
11-jul-2011,0,16.5,0,8.9,0,6.6,0,0.0,1018.2,17.163
12-jul-2011,0,20.9,0,7.6,0,5.7,0,0.0,1018.0,17.120
13-jul-2011,0,22.1,0,10.8,0,9.2,0,0.0,1017.1,18.352
14-jul-2011,0,17.0,0,8.5,0,5.9,0,0.7,1015.4,17.243
15-jul-2011,0,16.4,0,12.1,0,12.0,0,0.8,1005.2,15.977
16-jul-2011,0,15.5,0,12.2,0,12.6,0,11.8,991.4,15.917
17-jul-2011,0,13.4,0,11.9,0,12.0,0,8.9,992.4,14.262
18-jul-2011,0,13.0,0,11.6,0,12.2,0,15.8,996.2,14.010
19-jul-2011,0,15.1,0,10.7,0,11.9,0,0.6,1003.0,14.800
20-jul-2011,0,14.9,0,7.4,0,9.5,0,0.8,1008.6,15.102
21-jul-2011,0,15.2,0,7.6,0,4.1,0,0.3,1015.2,15.100
22-jul-2011,0,15.7,0,5.5,0,1.9,0,0.0,1016.2,15.300
23-jul-2011,0,18.9,0,6.0,0,4.3,0,0.0,1012.8,16.767
24-jul-2011,0,20.8,0,10.4,0,12.5,0,0.0,1009.0,18.237
25-jul-2011,0,18.1,0,10.2,0,8.4,0,0.1,1008.7,17.345
26-jul-2011,0,17.4,0,9.2,0,12.2,0,1.0,1013.8,17.830
27-jul-2011,0,17.0,0,8.1,0,5.7,0,1.6,1018.5,16.477
28-jul-2011,0,15.8,0,12.3,0,11.4,0,0.0,1022.8,16.485
29-jul-2011,0,18.1,0,11.4,0,8.1,0,0.0,1021.5,17.065
30-jul-2011,0,19.5,0,12.2,0,10.0,0,2.1,1012.5,17.157
31-jul-2011,0,18.1,0,12.8,0,13.3,0,0.7,1005.5,16.840
01-aug-2011,0,18.6,0,9.8,0,6.1,0,0.1,1007.0,17.007
02-aug-2011,0,17.5,0,8.6,0,9.3,0,0.0,1009.2,17.438
03-aug-2011,0,19.8,0,8.1,0,4.8,0,0.0,1006.7,17.250
04-aug-2011,0,18.9,0,11.2,0,13.6,0,1.0,1004.4,17.810
05-aug-2011,0,16.0,0,8.6,0,6.9,0,1.8,1006.2,16.180
06-aug-2011,0,16.4,0,8.5,0,8.8,0,8.8,999.8,15.760
07-aug-2011,0,17.0,0,8.3,0,7.0,0,2.3,997.4,15.688
08-aug-2011,0,15.8,0,11.1,0,8.7,0,2.5,1009.0,15.450
09-aug-2011,0,16.4,0,11.3,0,9.5,0,0.7,1019.8,16.030
10-aug-2011,0,17.6,0,12.7,0,11.2,0,15.4,1009.2,16.310
11-aug-2011,0,17.8,0,14.2,0,14.5,0,13.6,1002.7,17.228
12-aug-2011,0,18.2,0,13.1,0,13.9,0,6.7,1000.5,16.708
13-aug-2011,0,16.8,0,12.0,0,11.7,0,4.5,997.1,16.385
14-aug-2011,0,16.9,0,10.6,0,10.5,0,1.5,1002.5,16.237
15-aug-2011,0,16.8,0,7.2,0,4.4,0,8.1,1006.4,15.533
16-aug-2011,0,15.8,0,7.1,0,11.2,0,0.8,1008.7,16.163
17-aug-2011,0,16.3,0,3.3,0,1.8,0,0.0,1014.5,15.035
18-aug-2011,0,16.6,0,7.2,0,4.7,0,0.0,1013.9,15.602
19-aug-2011,0,15.9,0,6.5,0,3.5,0,4.5,1008.4,13.762
20-aug-2011,0,19.5,0,10.4,0,7.5,0,0.3,1006.0,14.860
21-aug-2011,0,16.5,0,11.7,0,9.2,0,0.2,1009.2,16.015
22-aug-2011,0,17.6,0,10.9,0,10.1,0,0.0,1015.1,16.013
23-aug-2011,0,17.5,0,9.9,0,9.0,0,3.0,1009.0,15.352
24-aug-2011,0,16.2,0,7.2,0,4.9,0,4.8,1002.5,15.435
25-aug-2011,0,17.4,0,5.4,0,4.2,0,3.5,1000.1,14.217
26-aug-2011,0,15.9,0,3.1,0,1.6,0,4.9,1004.3,13.685
27-aug-2011,0,15.7,0,10.4,0,9.2,0,14.8,1009.5,14.620
28-aug-2011,0,14.5,0,7.0,0,6.4,0,3.7,1014.4,14.252
29-aug-2011,0,14.9,0,6.4,0,3.3,0,1.0,1016.5,13.440
30-aug-2011,0,14.9,0,8.7,0,9.0,0,0.0,1014.2,14.320
31-aug-2011,0,18.1,0,4.6,0,2.1,0,0.0,1011.7,14.597
01-sep-2011,0,17.6,0,9.5,0,6.9,0,1.2,1005.3,14.738
02-sep-2011,0,16.8,0,12.1,0,11.3,0,6.9,999.0,15.167
03-sep-2011,0,15.8,0,7.5,0,11.8,0,2.4,997.1,15.245
04-sep-2011,0,16.4,0,5.4,0,2.3,0,1.9,996.1,13.200
05-sep-2011,0,16.2,0,8.0,0,3.9,0,21.4,996.1,13.548
06-sep-2011,0,14.7,0,10.9,0,9.1,0,3.4,994.7,13.850
07-sep-2011,0,14.2,0,10.3,0,9.0,0,2.6,1001.6,13.073
08-sep-2011,0,14.9,0,10.5,0,9.4,0,2.3,999.0,13.810
09-sep-2011,0,20.9,0,12.3,0,11.2,0,0.7,994.1,15.770
10-sep-2011,0,18.2,0,11.6,0,15.7,0,7.6,986.0,16.202
11-sep-2011,0,15.2,0,11.5,0,10.7,0,13.4,984.2,14.110
12-sep-2011,0,16.4,0,11.1,0,11.5,0,1.0,987.1,14.028
13-sep-2011,0,14.3,0,9.1,0,6.7,0,3.0,1003.2,12.818
14-sep-2011,0,14.4,0,10.2,0,8.1,0,2.3,1012.0,13.408
15-sep-2011,0,15.8,0,9.4,0,7.2,0,0.1,1011.7,13.852
16-sep-2011,0,15.5,0,10.8,0,10.3,0,9.2,1002.4,13.807
17-sep-2011,0,13.7,0,9.4,0,7.1,0,6.4,997.2,13.188
18-sep-2011,0,14.7,0,10.7,0,10.3,0,1.6,1003.2,13.565
19-sep-2011,0,16.9,0,10.0,0,9.5,0,9.7,1004.0,13.910
20-sep-2011,0,14.8,0,7.1,0,3.6,0,2.2,1006.9,12.762
21-sep-2011,0,15.3,0,9.7,0,7.2,0,6.0,1004.3,12.727
22-sep-2011,0,14.8,0,6.0,0,2.1,0,0.0,1010.4,11.895
23-sep-2011,0,16.6,0,12.0,0,10.7,0,2.2,1003.9,13.320
24-sep-2011,0,16.5,0,9.7,0,6.9,0,0.3,1001.3,13.000
25-sep-2011,0,16.3,0,6.7,0,8.6,0,4.0,1001.5,13.000
26-sep-2011,0,16.0,0,3.4,0,0.7,0,5.5,1009.8,11.620
27-sep-2011,0,19.3,0,12.6,0,11.2,0,0.4,1014.5,13.807
28-sep-2011,0,20.8,0,14.7,0,14.0,0,0.6,1011.3,15.028
29-sep-2011,0,19.1,0,14.6,0,14.2,0,1.9,1010.0,15.365
30-sep-2011,0,16.7,0,9.1,0,13.2,0,12.4,1012.2,14.582
01-oct-2011,0,14.1,0,6.4,0,4.1,0,4.5,1018.7,12.842
02-oct-2011,0,16.4,0,10.4,0,11.2,0,0.1,1015.0,14.002
03-oct-2011,0,15.6,0,8.8,0,8.3,0,0.8,1007.6,13.243
04-oct-2011,0,14.6,0,10.2,0,6.6,0,1.1,1008.4,12.305
05-oct-2011,0,15.2,0,6.6,0,11.1,0,13.8,1002.2,13.273
06-oct-2011,0,11.9,0,6.4,0,3.9,0,5.2,1007.7,10.405
07-oct-2011,0,12.8,0,9.1,0,7.8,0,0.9,1018.0,11.352
08-oct-2011,0,17.2,0,9.1,0,7.4,0,1.9,1016.8,12.738
09-oct-2011,0,15.9,0,14.0,0,13.6,0,10.0,1008.4,14.015
10-oct-2011,0,15.2,0,11.1,0,11.6,0,13.4,1005.5,14.153
11-oct-2011,0,15.1,0,11.9,0,12.1,0,7.1,1009.7,14.102
12-oct-2011,0,14.5,0,10.9,0,13.7,0,2.6,1015.8,14.372
13-oct-2011,0,14.8,0,10.6,0,9.7,0,0.2,1021.3,13.352
14-oct-2011,0,15.6,0,13.2,0,12.1,0,0.9,1017.6,13.790
15-oct-2011,0,14.5,0,7.8,0,11.1,0,6.2,1014.3,13.358
16-oct-2011,0,13.2,0,7.5,0,3.5,0,3.3,1011.3,11.778
17-oct-2011,0,10.5,0,4.5,0,6.7,0,41.6,1001.2,10.385
18-oct-2011,0,10.7,0,5.1,0,2.4,0,7.2,1006.4,8.765
19-oct-2011,0,9.9,0,5.3,0,0.6,0,2.7,1017.5,8.472
20-oct-2011,0,12.7,0,2.6,0,-0.4,0,1.1,1017.4,8.380
21-oct-2011,0,14.1,0,10.9,0,7.2,0,1.1,1006.8,11.302
22-oct-2011,0,12.0,0,6.0,0,9.0,0,9.5,997.4,10.730
23-oct-2011,0,14.3,0,7.8,0,2.0,0,13.9,983.9,9.877
24-oct-2011,0,14.6,0,8.8,0,8.9,0,14.5,978.3,11.595
25-oct-2011,0,10.4,0,4.8,0,3.2,0,4.6,986.0,10.007
26-oct-2011,0,10.4,0,3.8,0,0.6,0,1.4,991.0,8.270
27-oct-2011,0,11.6,0,3.2,0,2.6,0,0.1,1001.4,9.215
28-oct-2011,0,12.2,0,2.9,0,-1.0,0,3.6,1008.8,8.135
29-oct-2011,0,15.2,0,11.1,0,8.4,0,14.4,1001.9,11.283
30-oct-2011,0,15.7,0,10.4,0,7.3,0,1.5,1001.5,11.488
31-oct-2011,0,15.6,0,5.9,0,11.3,0,4.5,995.6,12.125
01-nov-2011,0,12.1,0,1.9,0,-0.7,0,0.1,994.5,8.967
02-nov-2011,0,13.9,0,10.9,0,2.4,0,4.4,983.2,10.892
03-nov-2011,0,13.5,0,8.5,0,9.0,0,6.5,977.9,11.195
04-nov-2011,0,12.5,0,2.1,0,1.6,0,0.1,989.8,9.923
05-nov-2011,0,11.2,0,-1.2,0,-1.7,0,0.0,1008.5,7.611
06-nov-2011,0,11.2,0,-1.9,0,-3.6,0,0.0,1020.5,6.139
07-nov-2011,0,9.8,0,0.3,0,-2.3,0,0.0,1017.2,6.517
08-nov-2011,0,10.9,0,7.7,0,-0.8,0,0.1,1006.5,8.267
09-nov-2011,0,13.4,0,8.9,0,8.1,0,0.3,999.7,9.830
10-nov-2011,0,13.5,0,8.0,0,4.7,0,0.2,1004.6,8.830
11-nov-2011,0,14.0,0,10.3,0,4.5,0,4.1,999.4,9.983
12-nov-2011,0,12.1,0,7.4,0,4.3,0,0.2,1008.9,8.990
13-nov-2011,0,16.0,0,10.8,0,4.0,0,0.0,1015.8,10.270
14-nov-2011,0,13.5,0,6.8,0,10.3,0,0.0,1014.7,10.725
15-nov-2011,0,11.5,0,3.6,0,3.5,0,0.0,1011.4,9.132
16-nov-2011,0,11.9,0,6.7,0,0.1,0,3.2,1006.9,8.602
17-nov-2011,0,13.1,0,5.5,0,2.7,0,13.0,999.3,8.793
18-nov-2011,0,13.6,0,11.8,0,7.0,0,4.0,998.6,11.020
19-nov-2011,0,12.8,0,7.0,0,9.7,0,3.3,1005.2,10.860
20-nov-2011,0,12.3,0,7.3,0,4.3,0,5.7,1007.2,10.108
21-nov-2011,0,10.9,0,5.2,0,7.6,0,4.5,1007.8,9.885
22-nov-2011,0,11.3,0,-1.3,0,-3.0,0,0.1,1013.2,6.865
23-nov-2011,0,12.2,0,8.9,0,-2.2,0,9.0,1012.3,9.328
24-nov-2011,0,12.5,0,5.3,0,8.8,0,7.7,1007.8,9.833
25-nov-2011,0,8.7,0,2.0,0,-0.8,0,4.0,1013.3,7.023
26-nov-2011,0,13.1,0,8.7,0,1.6,0,15.2,1006.1,8.908
27-nov-2011,0,11.6,0,3.3,0,3.7,0,1.1,1008.4,8.276
28-nov-2011,0,12.5,0,6.1,0,0.0,0,28.5,1003.2,7.666
